id,name,purpose,precondition,execution_type,steps,project_id,user_story_id,priority,reused_id,active,migrate_id
1010,Listar todas as transações com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,211,M,15.0,True,1078
1021,Listar todas as categorias com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,213,M,15.0,True,1089
1030,Cadastar categoria com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,214,M,1.0,True,1098
1031,Cancelar cadastro de categoria com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,214,M,2.0,True,1099
1032,Cadastrar categoria com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,214,M,4.0,True,1100
1033,Cadastrar categoria com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,214,M,43.0,True,1101
1034,Editar informações da categoria com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,215,M,6.0,True,1102
1035,Editar categoria deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,13,215,M,8.0,True,1103
1036,Cancelar edição da categoria com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,215,M,10.0,True,1104
1037,Verificar se todos os dados da categoria estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,215,M,22.0,True,1105
1038,Verificar inserção de link da categoria inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,13,215,M,23.0,True,1106
1050,Listar todas as contas com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,218,M,15.0,True,1118
1053,Validar resultado da consulta de contas,Imported from sheet,Imported from sheet,M,Imported from sheet,13,218,M,21.0,True,1121
1059,Cadastar conta com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,219,M,1.0,True,1127
1060,Cancelar cadastro de conta com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,219,M,2.0,True,1128
1061,Cadastrar conta com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,219,M,4.0,True,1129
1062,Cadastrar conta com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,219,M,43.0,True,1130
1063,Editar informações da conta com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,220,M,6.0,True,1131
1064,Editar conta deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,13,220,M,8.0,True,1132
1065,Cancelar edição da conta com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,220,M,10.0,True,1133
1066,Verificar se todos os dados da conta estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,220,M,22.0,True,1134
1067,Verificar inserção de link da conta inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,13,220,M,23.0,True,1135
1082,Login com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,233,M,40.0,True,1150
1086,Acessar a tela protegida sem ter realizado autenticação,Imported from sheet,Imported from sheet,M,Imported from sheet,14,233,M,13.0,True,1154
1087,Testar com senha no formato inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,233,M,25.0,True,1155
1089,Registrar com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,234,M,4.0,True,1157
1090,Registrar com senha diferente da confirmação,Imported from sheet,Imported from sheet,M,Imported from sheet,14,234,M,39.0,True,1158
1091,Registrar com nome de usuário existente,Imported from sheet,Imported from sheet,M,Imported from sheet,14,234,M,3.0,True,1159
1092,Registrar com senha no formato inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,234,M,43.0,True,1160
1094,Editar projeto com data inicial maior que data final,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,62.0,True,1162
1095,Editar projeto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,6.0,True,1163
1096,Editar projeto com campo obrigatório não preenchido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,8.0,True,1164
1097,Verificar se todos os dados do projeto estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,22.0,True,1165
1098,Verificar inserção de link de projeto inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,23.0,True,1166
1100,Cancelar edição do projeto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,10.0,True,1168
1101,Editar projeto com data inválida,Imported from sheet,Imported from sheet,M,Imported from sheet,14,235,M,44.0,True,1169
1102,Cadastro de projeto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,236,M,1.0,True,1170
1103,Cancelar cadastro de projeto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,236,M,2.0,True,1171
1106,Cadastro de projeto com data inicial maior que data final,Imported from sheet,Imported from sheet,M,Imported from sheet,14,236,M,62.0,True,1174
1107,Cadastro de projeto com campo obrigatório não preenchido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,236,M,4.0,True,1175
1115,Listar US cadastradas com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,238,M,15.0,True,1183
1116,Listar US sem dados cadastrados,Imported from sheet,Imported from sheet,M,Imported from sheet,14,238,M,17.0,True,1184
1120,Visualizar dados da <entidade>,Imported from sheet,Imported from sheet,M,Imported from sheet,14,238,M,16.0,True,1188
1121,Cadastro de User Story com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,239,M,1.0,True,1189
1122,Cadastro de US com campo obrigatório não preenchido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,239,M,4.0,True,1190
1123,Cancelar cadastro com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,239,M,2.0,True,1191
1127,Editar User story com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,240,M,6.0,True,1195
1128,Editar User story sem campos obrigatórios preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,240,M,8.0,True,1196
1129,Cancelar edição com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,240,M,10.0,True,1197
1130,Verificar se todos os dados da <entidade> estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,240,M,16.0,True,1198
1131,Verificar inserção de link de <entidade> inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,14,240,M,23.0,True,1199
1133,Excluir US com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,241,M,12.0,True,1201
1137,Cadastro de Sprint com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,242,M,1.0,True,1205
1138,Cadastro de Sprint com campo obrigatório não preenchido,Imported from sheet,Imported from sheet,M,Imported from sheet,14,242,M,4.0,True,1206
1142,Cadastro de sprint com data inicial maior que data final,Imported from sheet,Imported from sheet,M,Imported from sheet,14,242,M,62.0,True,1210
1143,Editar Sprint com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,243,M,6.0,True,1211
1144,Editar Sprint sem campos obrigatórios preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,243,M,8.0,True,1212
1149,Editar sprint fora do período do projeto,Imported from sheet,Imported from sheet,M,Imported from sheet,14,243,M,64.0,True,1217
1150,Editar sprint com período conflitante com outra,Imported from sheet,Imported from sheet,M,Imported from sheet,14,243,M,65.0,True,1218
1151,Editar sprint com data inicial maior que data final,Imported from sheet,Imported from sheet,M,Imported from sheet,14,243,M,62.0,True,1219
1152,Listar Sprints cadastradas com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,244,M,15.0,True,1220
1153,Listar Sprints sem dados cadastrados,Imported from sheet,Imported from sheet,M,Imported from sheet,14,244,M,17.0,True,1221
1157,Cadastrar <entidade> sem campos obrigatórios preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,14,246,M,4.0,True,1225
1158,Cancelar cadastro de <entidade> com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,246,M,2.0,True,1226
1161,Cadastrar <entidade> com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,246,M,1.0,True,1229
1162,Editar informações da <entidade> com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,247,M,6.0,True,1230
1164,Cancelar edição da <entidade> com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,247,M,10.0,True,1232
1169,Adicionar critério de aceitação previamente cadastrado,Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,21.0,True,1237
1170,"Cadastrar novo critério, adicionar e salvar",Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,6.0,True,1238
1171,Adicionar critério previamente cadastrado e cancelar,Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,10.0,True,1239
1172,Adicionar critério previamente cadastrado e fechar tela,Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,26.0,True,1240
1173,Cadastrar novo critério e cancelar,Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,10.0,True,1241
1174,Cadastrar novo critério e fechar tela,Imported from sheet,Imported from sheet,M,Imported from sheet,14,249,M,26.0,True,1242
1176,Listar todas as <entidades> com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,14,250,M,15.0,True,1244
1178,Validar resultado da consulta de <entidade> sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,14,250,M,17.0,True,1246
1184,Cadastrar <entidade> com ID existente,Imported from sheet,Imported from sheet,M,Imported from sheet,14,251,M,3.0,True,1252
1189,O campo senha deve seguir regra <regra>,Imported from sheet,Imported from sheet,M,Imported from sheet,15,252,M,25.0,True,1257
1219,Validar resultado da consulta (filtro) de <entidade>,Imported from sheet,Imported from sheet,M,Imported from sheet,15,258,M,21.0,True,1287
1221,Verificar comportamento <comportamento> do campo <campo>,Imported from sheet,Imported from sheet,M,Imported from sheet,15,258,M,34.0,True,1289
1230,Validar Termos de Uso e Política de Privacidade,Imported from sheet,Imported from sheet,M,Imported from sheet,16,260,M,,True,1298
1237,Cadastrar <entidade> com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,16,259,M,43.0,True,1305
1240,Validar componentes da listagem de usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,16,261,M,16.0,True,1308
1242,Validar paginação do usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,16,261,M,19.0,True,1310
1245,Validar Formulários de Usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,16,261,M,,True,1313
1248,Cancelar edição do usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,16,262,M,10.0,True,1316
1249,Editar Usuário com Sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,16,262,M,6.0,True,1317
1250,Validar Regras do Formulário de Edição de Usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,16,262,M,8.0,True,1318
1266,Criar perfil com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,16,263,M,10.0,True,1334
1267,Cancelar Criação de Perfil,Imported from sheet,Imported from sheet,M,Imported from sheet,16,263,M,2.0,True,1335
1268,Validar Regras do Formulário de Criação de Perfil,Imported from sheet,Imported from sheet,M,Imported from sheet,16,263,M,4.0,True,1336
1272,Cancelar Edição de Perfil,Imported from sheet,Imported from sheet,M,Imported from sheet,16,264,M,10.0,True,1340
1273,Editar Perfil com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,16,264,M,6.0,True,1341
1274,Validar Regras do Formulário de Edição de Perfil,Imported from sheet,Imported from sheet,M,Imported from sheet,16,264,M,8.0,True,1342
1280,Validar Componentes da Listagem de Perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,16,265,M,16.0,True,1348
1282,Validar Paginação de Perfis,Imported from sheet,Imported from sheet,M,Imported from sheet,16,265,M,19.0,True,1350
